uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,6
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,3
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
SE,PNEUMONIA,DOMICILIO,"30 - 39",M,1
SE,PNEUMONIA,HOSPITAL,"30 - 39",F,7
SE,PNEUMONIA,HOSPITAL,"30 - 39",M,16
SE,PNEUMONIA,IGNORADO,"30 - 39",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SE,SEPTICEMIA,HOSPITAL,"30 - 39",F,8
SE,SEPTICEMIA,HOSPITAL,"30 - 39",M,17
SE,SEPTICEMIA,IGNORADO,"30 - 39",M,3
SP,OUTRAS,DOMICILIO,"30 - 39",F,164
SP,OUTRAS,DOMICILIO,"30 - 39",M,437
SP,OUTRAS,HOSPITAL,"30 - 39",F,710
SP,OUTRAS,HOSPITAL,"30 - 39",M,1010
SP,OUTRAS,IGNORADO,"30 - 39",F,3
SP,OUTRAS,IGNORADO,"30 - 39",I,30
SP,OUTRAS,IGNORADO,"30 - 39",M,15
SP,OUTRAS,OUTRO,"30 - 39",F,44
SP,OUTRAS,OUTRO,"30 - 39",M,171
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,75
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,119
SP,OUTRAS,POSTO_SAUDE,"30 - 39",F,2
SP,OUTRAS,POSTO_SAUDE,"30 - 39",M,4
SP,OUTRAS,VIA_PUBLICA,"30 - 39",F,37
SP,OUTRAS,VIA_PUBLICA,"30 - 39",M,272
SP,COVID,DOMICILIO,"30 - 39",F,1
SP,COVID,HOSPITAL,"30 - 39",F,11
SP,COVID,HOSPITAL,"30 - 39",M,7
SP,COVID,OUTRO,"30 - 39",M,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
SP,INDETERMINADA,DOMICILIO,"30 - 39",F,6
SP,INDETERMINADA,DOMICILIO,"30 - 39",M,8
SP,INDETERMINADA,HOSPITAL,"30 - 39",F,6
SP,INDETERMINADA,HOSPITAL,"30 - 39",M,16
SP,INDETERMINADA,OUTRO,"30 - 39",M,9
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
SP,INDETERMINADA,VIA_PUBLICA,"30 - 39",F,2
SP,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,4
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,8
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,22
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,116
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,97
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,3
SP,PNEUMONIA,DOMICILIO,"30 - 39",F,15
SP,PNEUMONIA,DOMICILIO,"30 - 39",M,39
SP,PNEUMONIA,HOSPITAL,"30 - 39",F,216
SP,PNEUMONIA,HOSPITAL,"30 - 39",M,379
SP,PNEUMONIA,IGNORADO,"30 - 39",M,2
SP,PNEUMONIA,OUTRO,"30 - 39",F,3
SP,PNEUMONIA,OUTRO,"30 - 39",M,10
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,28
SP,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,2
SP,SEPTICEMIA,DOMICILIO,"30 - 39",F,3
SP,SEPTICEMIA,DOMICILIO,"30 - 39",M,5
SP,SEPTICEMIA,HOSPITAL,"30 - 39",F,223
SP,SEPTICEMIA,HOSPITAL,"30 - 39",M,327
SP,SEPTICEMIA,IGNORADO,"30 - 39",M,2
SP,SEPTICEMIA,OUTRO,"30 - 39",F,2
SP,SEPTICEMIA,OUTRO,"30 - 39",M,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
SP,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
SP,SRAG,HOSPITAL,"30 - 39",F,6
SP,SRAG,HOSPITAL,"30 - 39",M,10
TO,OUTRAS,DOMICILIO,"30 - 39",F,6
TO,OUTRAS,DOMICILIO,"30 - 39",M,13
TO,OUTRAS,HOSPITAL,"30 - 39",F,21
TO,OUTRAS,HOSPITAL,"30 - 39",M,17
TO,OUTRAS,IGNORADO,"30 - 39",M,1
TO,OUTRAS,OUTRO,"30 - 39",M,6
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
TO,OUTRAS,VIA_PUBLICA,"30 - 39",M,9
TO,COVID,HOSPITAL,"30 - 39",M,1
TO,INDETERMINADA,HOSPITAL,"30 - 39",M,1
TO,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,1
TO,PNEUMONIA,DOMICILIO,"30 - 39",F,1
TO,PNEUMONIA,HOSPITAL,"30 - 39",F,8
TO,PNEUMONIA,HOSPITAL,"30 - 39",M,9
TO,SEPTICEMIA,AMBULANCIA,"30 - 39",M,1
TO,SEPTICEMIA,HOSPITAL,"30 - 39",F,4
TO,SEPTICEMIA,HOSPITAL,"30 - 39",M,4
TO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
TO,SRAG,HOSPITAL,"30 - 39",M,2
AC,OUTRAS,DOMICILIO,"40 - 49",F,5
AC,OUTRAS,DOMICILIO,"40 - 49",M,20
AC,OUTRAS,HOSPITAL,"40 - 49",F,16
AC,OUTRAS,HOSPITAL,"40 - 49",M,28
AC,OUTRAS,OUTRO,"40 - 49",F,2
AC,OUTRAS,OUTRO,"40 - 49",M,7
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AC,OUTRAS,VIA_PUBLICA,"40 - 49",M,8
AC,COVID,DOMICILIO,"40 - 49",M,1
AC,INDETERMINADA,DOMICILIO,"40 - 49",M,2
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,5
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,4
AC,PNEUMONIA,HOSPITAL,"40 - 49",F,11
AC,PNEUMONIA,HOSPITAL,"40 - 49",M,13
AC,SEPTICEMIA,HOSPITAL,"40 - 49",F,12
AC,SEPTICEMIA,HOSPITAL,"40 - 49",M,10
AL,OUTRAS,DOMICILIO,"40 - 49",F,28
AL,OUTRAS,DOMICILIO,"40 - 49",M,57
AL,OUTRAS,HOSPITAL,"40 - 49",F,101
AL,OUTRAS,HOSPITAL,"40 - 49",M,125
AL,OUTRAS,IGNORADO,"40 - 49",F,1
AL,OUTRAS,IGNORADO,"40 - 49",M,4
AL,OUTRAS,OUTRO,"40 - 49",F,2
AL,OUTRAS,OUTRO,"40 - 49",M,15
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,10
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,18
AL,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
AL,OUTRAS,VIA_PUBLICA,"40 - 49",M,45
AL,COVID,HOSPITAL,"40 - 49",F,1
AL,INDETERMINADA,DOMICILIO,"40 - 49",F,1
AL,INDETERMINADA,DOMICILIO,"40 - 49",M,4
AL,INDETERMINADA,HOSPITAL,"40 - 49",M,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,6
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,11
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,17
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
AL,PNEUMONIA,DOMICILIO,"40 - 49",F,2
AL,PNEUMONIA,DOMICILIO,"40 - 49",M,1
AL,PNEUMONIA,HOSPITAL,"40 - 49",F,34
AL,PNEUMONIA,HOSPITAL,"40 - 49",M,36
AL,PNEUMONIA,OUTRO,"40 - 49",F,1
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
AL,PNEUMONIA,VIA_PUBLICA,"40 - 49",F,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
AL,SEPTICEMIA,DOMICILIO,"40 - 49",M,5
AL,SEPTICEMIA,HOSPITAL,"40 - 49",F,59
AL,SEPTICEMIA,HOSPITAL,"40 - 49",M,47
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
AL,SRAG,HOSPITAL,"40 - 49",F,4
AL,SRAG,HOSPITAL,"40 - 49",M,1
AM,OUTRAS,DOMICILIO,"40 - 49",F,30
AM,OUTRAS,DOMICILIO,"40 - 49",M,52
AM,OUTRAS,HOSPITAL,"40 - 49",F,105
AM,OUTRAS,HOSPITAL,"40 - 49",M,105
AM,OUTRAS,OUTRO,"40 - 49",F,6
AM,OUTRAS,OUTRO,"40 - 49",M,25
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
AM,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
AM,OUTRAS,VIA_PUBLICA,"40 - 49",M,25
AM,COVID,HOSPITAL,"40 - 49",F,1
AM,COVID,HOSPITAL,"40 - 49",M,2
AM,INDETERMINADA,DOMICILIO,"40 - 49",M,2
AM,INDETERMINADA,OUTRO,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",I,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,22
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,16
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AM,PNEUMONIA,HOSPITAL,"40 - 49",F,28
AM,PNEUMONIA,HOSPITAL,"40 - 49",M,32
AM,PNEUMONIA,OUTRO,"40 - 49",F,2
AM,PNEUMONIA,OUTRO,"40 - 49",M,1
AM,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
AM,SEPTICEMIA,HOSPITAL,"40 - 49",F,27
AM,SEPTICEMIA,HOSPITAL,"40 - 49",M,47
AM,SEPTICEMIA,OUTRO,"40 - 49",M,1
AM,SRAG,DOMICILIO,"40 - 49",M,1
AM,SRAG,HOSPITAL,"40 - 49",F,3
AM,SRAG,HOSPITAL,"40 - 49",M,2
AP,OUTRAS,DOMICILIO,"40 - 49",F,7
AP,OUTRAS,DOMICILIO,"40 - 49",M,4
AP,OUTRAS,HOSPITAL,"40 - 49",F,14
AP,OUTRAS,HOSPITAL,"40 - 49",M,27
AP,OUTRAS,IGNORADO,"40 - 49",F,1
AP,OUTRAS,IGNORADO,"40 - 49",M,1
AP,OUTRAS,OUTRO,"40 - 49",M,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,7
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,5
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,PNEUMONIA,HOSPITAL,"40 - 49",F,7
AP,PNEUMONIA,HOSPITAL,"40 - 49",M,13
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AP,SEPTICEMIA,HOSPITAL,"40 - 49",F,13
AP,SEPTICEMIA,HOSPITAL,"40 - 49",M,7
BA,OUTRAS,DOMICILIO,"40 - 49",F,136
BA,OUTRAS,DOMICILIO,"40 - 49",M,308
BA,OUTRAS,HOSPITAL,"40 - 49",F,404
BA,OUTRAS,HOSPITAL,"40 - 49",M,438
BA,OUTRAS,IGNORADO,"40 - 49",F,2
BA,OUTRAS,IGNORADO,"40 - 49",M,7
BA,OUTRAS,OUTRO,"40 - 49",F,17
BA,OUTRAS,OUTRO,"40 - 49",M,66
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,61
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,68
BA,OUTRAS,VIA_PUBLICA,"40 - 49",F,13
BA,OUTRAS,VIA_PUBLICA,"40 - 49",M,53
BA,COVID,HOSPITAL,"40 - 49",M,5
BA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
BA,INDETERMINADA,DOMICILIO,"40 - 49",M,5
BA,INDETERMINADA,HOSPITAL,"40 - 49",F,2
BA,INDETERMINADA,HOSPITAL,"40 - 49",M,1
BA,INDETERMINADA,IGNORADO,"40 - 49",F,1
BA,INDETERMINADA,OUTRO,"40 - 49",M,3
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
BA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,9
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,13
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,71
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,78
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
BA,PNEUMONIA,DOMICILIO,"40 - 49",F,3
BA,PNEUMONIA,DOMICILIO,"40 - 49",M,5
BA,PNEUMONIA,HOSPITAL,"40 - 49",F,69
BA,PNEUMONIA,HOSPITAL,"40 - 49",M,121
BA,PNEUMONIA,OUTRO,"40 - 49",F,1
BA,PNEUMONIA,OUTRO,"40 - 49",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
BA,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
BA,SEPTICEMIA,HOSPITAL,"40 - 49",F,161
BA,SEPTICEMIA,HOSPITAL,"40 - 49",I,1
BA,SEPTICEMIA,HOSPITAL,"40 - 49",M,168
BA,SEPTICEMIA,IGNORADO,"40 - 49",F,1
BA,SEPTICEMIA,IGNORADO,"40 - 49",M,2
BA,SEPTICEMIA,OUTRO,"40 - 49",F,2
BA,SEPTICEMIA,OUTRO,"40 - 49",M,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,15
BA,SRAG,HOSPITAL,"40 - 49",F,3
BA,SRAG,HOSPITAL,"40 - 49",M,6
BA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
CE,OUTRAS,AMBULANCIA,"40 - 49",F,1
CE,OUTRAS,DOMICILIO,"40 - 49",F,67
CE,OUTRAS,DOMICILIO,"40 - 49",M,157
CE,OUTRAS,HOSPITAL,"40 - 49",F,156
CE,OUTRAS,HOSPITAL,"40 - 49",M,265
CE,OUTRAS,IGNORADO,"40 - 49",F,2
CE,OUTRAS,IGNORADO,"40 - 49",M,21
CE,OUTRAS,OUTRO,"40 - 49",F,10
CE,OUTRAS,OUTRO,"40 - 49",M,58
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,16
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,31
CE,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
CE,OUTRAS,VIA_PUBLICA,"40 - 49",M,67
CE,COVID,HOSPITAL,"40 - 49",M,2
CE,COVID,OUTRO,"40 - 49",M,1
CE,INDETERMINADA,DOMICILIO,"40 - 49",M,4
CE,INDETERMINADA,HOSPITAL,"40 - 49",F,2
CE,INDETERMINADA,HOSPITAL,"40 - 49",M,2
CE,INDETERMINADA,OUTRO,"40 - 49",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,10
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,14
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,47
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,47
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
CE,PNEUMONIA,DOMICILIO,"40 - 49",F,4
CE,PNEUMONIA,DOMICILIO,"40 - 49",M,7
CE,PNEUMONIA,HOSPITAL,"40 - 49",F,49
CE,PNEUMONIA,HOSPITAL,"40 - 49",M,81
CE,PNEUMONIA,IGNORADO,"40 - 49",M,1
CE,PNEUMONIA,OUTRO,"40 - 49",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,8
CE,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
CE,SEPTICEMIA,DOMICILIO,"40 - 49",M,6
CE,SEPTICEMIA,HOSPITAL,"40 - 49",F,100
CE,SEPTICEMIA,HOSPITAL,"40 - 49",M,118
CE,SEPTICEMIA,OUTRO,"40 - 49",F,1
CE,SEPTICEMIA,OUTRO,"40 - 49",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
CE,SRAG,DOMICILIO,"40 - 49",F,1
CE,SRAG,HOSPITAL,"40 - 49",M,2
CE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,OUTRAS,DOMICILIO,"40 - 49",F,13
DF,OUTRAS,DOMICILIO,"40 - 49",M,44
DF,OUTRAS,HOSPITAL,"40 - 49",F,104
DF,OUTRAS,HOSPITAL,"40 - 49",M,147
DF,OUTRAS,OUTRO,"40 - 49",F,8
DF,OUTRAS,OUTRO,"40 - 49",M,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
DF,OUTRAS,VIA_PUBLICA,"40 - 49",M,11
DF,COVID,HOSPITAL,"40 - 49",F,2
DF,COVID,HOSPITAL,"40 - 49",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,INDETERMINADA,HOSPITAL,"40 - 49",F,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",M,9
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,16
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
DF,PNEUMONIA,HOSPITAL,"40 - 49",F,36
DF,PNEUMONIA,HOSPITAL,"40 - 49",M,45
DF,PNEUMONIA,OUTRO,"40 - 49",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,SEPTICEMIA,HOSPITAL,"40 - 49",F,43
DF,SEPTICEMIA,HOSPITAL,"40 - 49",M,49
DF,SEPTICEMIA,OUTRO,"40 - 49",F,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,SRAG,HOSPITAL,"40 - 49",F,3
ES,OUTRAS,DOMICILIO,"40 - 49",F,47
ES,OUTRAS,DOMICILIO,"40 - 49",M,67
ES,OUTRAS,HOSPITAL,"40 - 49",F,119
ES,OUTRAS,HOSPITAL,"40 - 49",M,135
ES,OUTRAS,IGNORADO,"40 - 49",F,2
ES,OUTRAS,IGNORADO,"40 - 49",M,1
ES,OUTRAS,OUTRO,"40 - 49",F,6
ES,OUTRAS,OUTRO,"40 - 49",M,28
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
ES,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
ES,OUTRAS,VIA_PUBLICA,"40 - 49",M,40
ES,COVID,HOSPITAL,"40 - 49",F,2
ES,COVID,HOSPITAL,"40 - 49",M,1
ES,INDETERMINADA,HOSPITAL,"40 - 49",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,8
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,16
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,14
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
ES,PNEUMONIA,DOMICILIO,"40 - 49",M,4
ES,PNEUMONIA,HOSPITAL,"40 - 49",F,38
ES,PNEUMONIA,HOSPITAL,"40 - 49",M,63
ES,PNEUMONIA,OUTRO,"40 - 49",F,1
ES,PNEUMONIA,OUTRO,"40 - 49",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
ES,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
ES,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
ES,SEPTICEMIA,HOSPITAL,"40 - 49",F,51
ES,SEPTICEMIA,HOSPITAL,"40 - 49",M,52
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
ES,SRAG,DOMICILIO,"40 - 49",M,1
ES,SRAG,HOSPITAL,"40 - 49",F,1
ES,SRAG,HOSPITAL,"40 - 49",M,1
GO,OUTRAS,DOMICILIO,"40 - 49",F,41
GO,OUTRAS,DOMICILIO,"40 - 49",M,90
GO,OUTRAS,HOSPITAL,"40 - 49",F,162
GO,OUTRAS,HOSPITAL,"40 - 49",M,212
GO,OUTRAS,IGNORADO,"40 - 49",F,9
GO,OUTRAS,IGNORADO,"40 - 49",M,27
GO,OUTRAS,OUTRO,"40 - 49",F,24
GO,OUTRAS,OUTRO,"40 - 49",M,59
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,49
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,44
GO,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
GO,OUTRAS,VIA_PUBLICA,"40 - 49",M,35
GO,COVID,HOSPITAL,"40 - 49",F,2
GO,COVID,HOSPITAL,"40 - 49",M,1
GO,COVID,OUTRO,"40 - 49",F,1
GO,COVID,OUTRO,"40 - 49",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
GO,INDETERMINADA,DOMICILIO,"40 - 49",M,1
GO,INDETERMINADA,HOSPITAL,"40 - 49",F,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,15
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,35
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,21
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
GO,PNEUMONIA,DOMICILIO,"40 - 49",F,1
GO,PNEUMONIA,DOMICILIO,"40 - 49",M,6
GO,PNEUMONIA,HOSPITAL,"40 - 49",F,47
GO,PNEUMONIA,HOSPITAL,"40 - 49",M,70
